CSA_ID,Mailing_ST,Mailing_City,Mailing_State,Mailing_StateFIPS,Mailing_Zip,marketname,HQ_ST,HQ_City,HQ_State,HQ_StateFIPS,HQ_Zip,CSA_ManagerName,CSA_Email,CSA_Phone,CSA_Website,Available_Months,Available_Month1,Available_Month2,Available_Month3,Available_Month4,Available_Month5,Available_Month6,Available_Month7,Available_Month8,Available_Month9,Available_Month10,Available_Month11,Available_Month12,ProductList,CSA_organic,CSA_organicDesc,farming_practicesList,farming_practices_type_1,farming_practices_type_2,farming_practices_type_3,farming_practices_type_4,farming_practices_type_5,farming_practices_type_6,NumShares,ShareSizeList,SharesSize_full_half,SharesSize_full,SharesAvailablePurchaseDate,ItemsInShareBoxList,ItemsInShareBox_1,ItemsInShareBox_2,ItemsInShareBox_3,AccptdPmntList,AccptdPmnt_Cash,AccptdPmnt_Checks,AccptdPmnt_CreditCd,AccptdPmnt_SNAP,CSAPaymentTypeList,CSAPaymentType_1,CSAPaymentType_2,CSAPaymentType_3,CSAPaymentType_4,DeliverPickUpMethodList,DeliverPickUpMethod_1,DeliverPickUpMethod_2,DeliverPickUpMethod_3,DeliverPickUpMethod_4,NumNbrDelivery,NameNbrDelivery
3003097,,,,,,Katchkie Farm / Great Performances,34 Fischer Rd.,Kinderhook,NY,36,12106,Amy Black,amy.black@katchkiefarm.com,212-337-6087,katchkiefarm.com,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Fresh fruits; Fresh vegetables; ,2,,No pesticides; No antibiotics; No hormones; Fair Labor practices;  NOFA Certified; ,1,1,1,1,0,0,470,Full shares; Half shares; ,1,1,6/4/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Debit/Credit cards; ,0,0,1,0,One advance payment; ,1,0,0,0, Deliver to neighborhood sites; ,1,0,0,0,32,; 
3002358,,,,,,Kate's Garden,2055 Andromeda Ln.,Billings,MT,30,59105,Kate Rossetto,kate@scentsofbalance.com,406-245-9182,www.scentsofbalance.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Soap/body care products; ,2,,No pesticides;  no herbicides; ,1,0,0,0,0,0,12,Full shares; ,0,1,6/19/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005490,,,,,,"Kauai Kunana, Inc. dba Kauai Kunana Dairy and Farm",4552 Kapuna Rd.,Kilauea,HI,15,96754,Louisa Wooton,kauaihale@gmail.com,808-828-0095,www.kauaikunanadairy.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Cut flowers; Dairy products; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Red/non-poultry meat/products; Soap/body care products; ",1,Yes,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,0,1,1,10,Full shares; ,0,1,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,Payments in installments; ,0,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,1,; 
3002497,,,,,,Keck Farms CSA,1640 Beechwood Trail ,Burlington ,NC,37,27217,Blair and Carrie Keck,bckeck@bellsouth.net,336-516-6391,http://www.keckfarms.com/Home_Page.php,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005457,,,,,,Kelly's Greens,8606 Walnut Bend,College Station,TX,48,77845,Katherine E. Kelly,katherinekel@gmail.com,979-693-8613,https://www.facebook.com/KellysGreensandmore,Oct; Nov; Dec; ,0,0,0,0,0,0,0,0,0,1,1,1,Fresh vegetables; ,2,,No antibiotics;  no toxic pesticides; only organically approved pesticides and fungicides; ,0,1,0,0,0,0,30,Full shares; Half shares; ,1,1,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005179,,,,,,Keppers Pottery and Produce,235 US Hwy 8 W,Turtle Lake,WI,55,54889,Judith Keppers,judith@kepperspottery.com,715-986-4322,http://kepperspottery.com/?110030,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Red/non-poultry meat/products; ,2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  biodynamic; ,1,1,1,0,1,1,20,Full shares; on line orders; ,0,1,1/8/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; Customers choose from available products prior to each delivery; ,1,1,1,Cash; Checks; SNAP benefits (Bridge cards/EBT); ,1,1,0,1,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"st croix falls,Wisconsin; Amery ,Wisconsin; "
3005573,,,,,,Kleinschmidt Farms,44910 County 21,Staples,MN,27,56479,Russell Kleinschmidt,rkleinschmidt700@excite.com,218-349-5376,,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,2,,"No pesticides;  Soil Health, No Till, Drip Irrigation, Mulch, Cover Crop, Crop Rotation, Interplanting, Companion Planting, No syntehtic fertlizers, and Natural and Organic methods (not certified organic); ",1,0,0,0,0,0,14,"Full shares; Half shares; Early, Main, and Late Season Offerings; ",1,1,1/1/2014,"CSA decides product assortment based entirely on supply availability; Ask for input from members of what they want to see, more of, less of, etc.; ",1,0,0,Cash; Checks; ,1,1,0,0,"Down payment to reserve share, and installments/payments in any amount/time as long as payment is in full prior to the first weekly delivery.; ",0,0,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,2,"Staples,Minnesota; Long Prairie,Minnesota; "
3005517,,,,,,Knapp Creek Farm LLC,S1256 Knapp Valley Rd.,Westby,WI,55,54667,Aaron and Andrea Kane,akane6335@yahoo.com,608-634-3880,http://www.knappcreekfarm.com,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,1,Yes,No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,0,1,1,0,1,1,30,Full shares; Half shares; ,1,1,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,10,"Viroqua ,Wisconsin; Westby,Wisconsin; La Crosse,Wisconsin; Coon Valley,Wisconsin; Cashton,Wisconsin; Onalaska ,Wisconsin; Sparta,Wisconsin; Winona ,Minnesota; La Crescent ,Minnesota; "
3005519,,,,,,Kneehigh Farm,5854 Vera Cruz Rd.,Emmaus,PA,42,18049,Emma Cunniff,kneehighfarm@gmail.com,831-331-7086,http://kneehighfarm.com/,Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,0,1,1,1,1,1,1,0,Fresh fruits; Fresh vegetables; Mushrooms; ,2,,No pesticides; ,1,0,0,0,0,0,24,Full shares; ,0,1,6/4/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; Reduced subscription fees based on household income; sliding scale; ,1,1,0,1, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,5,"Lyon Station,Pennsylvania; Kutztown,Pennsylvania; Fleetwood,Pennsylvania; Philadelphia ,Pennsylvania; Emmaus,Pennsylvania; "
3005417,,,,,,Koenigs' Acres Farm CSA,1510 110th Street,Hampton,IA,19,50441,Matt and Karen Koenig,koenig_karen1964@msn.com,641-456-4903,http://sites.google.com/site/koenigsacresfarm/home,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,"Canned, preserved fruits/vegetables; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Nuts; Poultry/fowl meat/products; ",2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals; ,1,1,1,0,1,1,19,Full shares; Half shares; every other week; ,1,1,5/27/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; senior checks; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Subscribers pick up merchandise from CSA farm(s); ,1,1,0,1,2,"Hampton ,Iowa; Iowa Falls,Iowa; "
3005437,,,,,,Kohser Farms,864 Jackson Ave,Monaca borough,PA,42,15061,Chip Kohser,ckohser@verizon.net,412-596-0264,www.kohserfarms.WordPress.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Wild harvested forest products; prepared meals; ",1,Yes,"No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals;  ipm, certified naturally grown; ",1,1,1,0,0,1,125,Full shares; Half shares; ,1,1,6/5/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces; ,1,0,1,0,9,"Beaver Falls ,Pennsylvania; Pittsburgh ,Pennsylvania; Beaver ,Pennsylvania; New Brighton borough,Pennsylvania; Chippewa,Pennsylvania; Monaca borough,Pennsylvania; moon township,Pennsylvania; East Liverpool ,Ohio; "
3001192,,,,,,Kolb Homestead,3306 N State Rd. 65,Patoka,IN,18,47666,Brant Moffitt,brantmoffitt@gmail.com,812-270-1533,www.kolbhomestead.com,May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,1,1,1,1,1,1,1,0,Cut flowers; Eggs; Fresh vegetables; ,2,,,0,0,0,0,0,0,20,,0,0,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Checks; ,0,1,0,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3003663,,,,,,Kookoolan Farms,15713 Highway 47,Yamhill,OR,41,97148,Chrissie and Koorosh Zaerpoor,kookoolan@gmail.com,503-730-7535,www.kookoolanfarms.com,Jun; ,0,0,0,0,0,1,0,0,0,0,0,0,Cut flowers; Fresh vegetables; ,2,,,0,0,0,0,0,0,23,"Small, Medium, Large; ",0,0,6/6/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3002137,,,,,,Kragnes Family Farms CSA,10600 60th St. N,Felton,MN,27,56536,Tyne Stormo,tyne@kragnesfamilyfarms.com,218-234-7894,kragnesfamilyfarms.com,Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,1,1,1,1,1,1,1,1,0,"Canned, preserved fruits/vegetables; Dry beans; Eggs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",2,,,0,0,0,0,0,0,170,Full shares; Half shares; ,1,1,,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,5,"Fargo ,North Dakota; Moorhead ,Minnesota; Detroit Lakes ,Minnesota; "
3005514,,,,,,"Kretschmann Farm, LLC",257 Zeigler Rd.,Rochester,PA,42,15074,Don & Becky Kretschmann,don@kretschmannfarm.com,724-452-7189,www.kretschmannfarm.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Coffee/tea; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Mushrooms; Poultry/fowl meat/products; ,1,Yes, Certified Organic; ,0,0,0,0,0,0,1100,Full shares; Half shares; ,1,1,,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Dwolla Online Bank Transfers; ,1,1,0,0,Payments in installments; Reduced subscription fees based on household income; ,0,1,0,1, Deliver to neighborhood sites; ,1,0,0,0,70,"Pittsburgh ,Pennsylvania; Beaver,Pennsylvania; Cranberry Twp,Pennsylvania; Mt. Lebanon,Pennsylvania; North Hills,Pennsylvania; South Hills,Pennsylvania; Sewickley borough,Pennsylvania; Carnegie,Pennsylvania; Moon Twp.,Pennsylvania; Upper St. Clair ,Pennsylvania; "
3005478,,,,,,Kruthaup Family Farm,4637 Middleboro Rd.,Morrow,OH,39,45152,Marissa Kruthaup,kruthaupfarm.aol.com,513-543-0836,kruthaupfarm.com,May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,1,1,1,1,1,1,0,0,"Baked goods; Canned, preserved fruits/vegetables; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Maple products; Red/non-poultry meat/products; ",2,,,0,0,0,0,0,0,150,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,Payments in installments; ,0,1,0,0, Deliver to neighborhood sites;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,0,1,1,2,"Maineville,Ohio; Blue Ash,Ohio; "
3000596,,,,,,KYV Farm,7086 CR 16A ,St. Augustine ,FL,12,32092,"Francisco, Vivian Arroyo",Info@kyvfarm.com,787-232-7359,www.kyvfarm.com,Jan; Feb; Mar; Apr; May; Nov; Dec; ,1,1,1,1,1,0,0,0,0,0,1,1,Eggs; Fresh vegetables; Honey; ,1,Yes,No pesticides;  Certified Organic; ,1,0,0,0,0,0,200,Full shares; Half shares; ,1,1,1/1/2015,CSA offers subscription options for specific product categories at the beginning of the delivery season; ,0,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to neighborhood sites;  Deliver directly to subscribers’ homes;  Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,1,1,1,1,10,"Jacksonville,Florida; St. Johns,Florida; St. Augustine ,Florida; "
3005480,,,,,,L.T. Organic Farm,32513 Ute Ave.,Waukee ,IA,19,50263,L.T. Bhramdat,ltorganicfarm@msn.com,515-987-3561,ltorganicfarm.org,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Fresh/dried herbs; Fresh vegetables; ,1,Yes,,0,0,0,0,0,0,40,Full shares; Half shares; ,1,1,11/3/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; deposit with payment plan full amount due before first basket; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3004461,,,,,,La Nay Ferme,East Lawn Loop,Provo,UT,49,84604,Clinton Felsted,info@lanayferme.com,,http://lanayferme.com,Mar; Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,1,1,1,1,1,1,1,1,1,1,Fresh fruits; Fresh vegetables; ,2,,,0,0,0,0,0,0,150,Full shares; Half shares; We also offer an option to buy our shares 1 week at a time and any item available via our website.; ,1,1,3/10/2014,CSA decides product assortment based entirely on supply availability; Customers choose from available products prior to each delivery; ,1,0,1,Cash; Checks; Debit/Credit cards; Venmo; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites;  Subscribers pick up merchandise from CSA farm(s); ,1,0,0,1,4,"Orem,Utah; Springville,Utah; Heber,Utah; Sugar House,Utah; "
3000705,,,,,,"LadyBug Farm CSA, LLC",1144 Williams Rd.,Waycross,GA,13,31503,Lynn Wood,ladybugfarmcsa@gmail.com,912-548-0454,www.ladybugfarmcsa.com,Mar; Apr; May; Jun; Sep; Oct; Nov; Dec; ,0,0,1,1,1,1,0,0,1,1,1,1,Fresh vegetables; ,2,,No pesticides;  No synthetic fertilizer; ,1,0,0,0,0,0,20,Full shares; ,0,1,5/3/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3001472,,,,,,Land's Sake Farm,90 Wellesley St.,Weston,MA,25,02493,Erik Baum,info@landssake.org,781-893-1162,http://www.landsake.org,Jun; Jul; Aug; Sep; Oct; Nov; Dec; ,0,0,0,0,0,1,1,1,1,1,1,1,Cut flowers; Fresh/dried herbs; Fresh vegetables; ,2,,No pesticides; ,1,0,0,0,0,0,270,"Full shares; Half shares; Late Autumn Shares, Back-to-School Shares; ",1,1,1/7/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3001193,,,,,,Landess Farm,6000 WCR 700 S,Daleville,IN,18,47334,Susan Landess,LandessFarm@gmail.com,765-759-9937,www.landessfarm.com,Apr; May; Jun; Jul; Aug; Sep; Oct; ,0,0,0,1,1,1,1,1,1,1,0,0,"Canned, preserved fruits/vegetables; Fresh fruits; Honey; ",2,, No GMOs; ,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3003113,,,,,,Lansing Farm Market ,204 Lishakill Rd.,Schenectady,NY,36,12309,Jessica Lansing,LansingFarmMarket@yahoo.com,518-464-0889,www.lansingfarmmarket.com,Jun; Jul; Aug; Sep; Oct; ,0,0,0,0,0,1,1,1,1,1,0,0,Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,2,,,0,0,0,0,0,0,76,Full shares; Half shares; ,1,1,1/1/2014,CSA decides product assortment based entirely on supply availability; CSA offers subscription options for specific product categories at the beginning of the delivery season; ,1,1,0,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; Reduced subscription fees in exchange for labor; ,1,1,1,0, Deliver to subscribers’ workplaces;  Subscribers pick up merchandise from CSA farm(s); ,0,0,1,1,,
3002854,,,,,,Las Palomas Heirloom Farms,625 Las Palomas Canyon Rd.,Williamsburg,NM,35,87942,Jessica Murphy,jessica@palomasfarm.com,575-635-1690,http://palomasfarm.com,Apr; May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,1,1,1,1,1,1,1,1,0,Cut flowers; Fresh fruits; Fresh vegetables; Wild harvested forest products; ,2,,No pesticides; No antibiotics; No hormones; Pasture-raised/free range animals; ,1,1,1,0,0,1,50,Full shares; Family shares ; ,0,1,4/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; Debit/Credit cards; Bitcoin; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,2,"Truth or Consequences ,New Mexico; Las Cruces ,New Mexico; "
3004730,,,,,,Last Resort Farm,2246 Tyler Bridge Rd.,Monkton,VT,50,05469,Eugenie Doyle and Sam Burr,localfood@lastresortfarm.com,802-453-2847,Www.lastresortfarm.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Cut flowers; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,1,Yes,No pesticides; No antibiotics;  Certified organic; ,1,1,0,0,0,0,50,Full shares; Half shares; ,1,1,,Customers select whatever they want from the farmstand; ,0,0,0,Cash; Checks; ,1,1,0,0,"Advance payment, no deadline for sign up; ",0,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3002258,,,,,,Laughing Stalk Farmstead,1521 County Rd. 649,Cape Girardeau,MO,29,63701,Emily Scifers and Ross Peterson,laughingstalkfarmstead@gmail.com,573-576-0730,http://www.laughingstalk.com/,May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,1,1,1,1,1,1,1,0,Fresh fruits; Fresh vegetables; ,2,,No pesticides; ,1,0,0,0,0,0,32,Full shares; Half shares; ,1,1,2/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver directly to subscribers’ homes; ,0,1,0,0,,
3000500,,,,,,Laurel Glen Farm,247 Waverly Rd.,Shelton,CT,9,06484,Randy Rogowski,laurelglenfarm@gmail.com,203-305-9179,http://www.laurelglenfarm.com,May; Jun; Jul; Aug; Sep; Oct; Nov; ,0,0,0,0,1,1,1,1,1,1,1,0,Fresh/dried herbs; Fresh fruits; Fresh vegetables; ,2,,,0,0,0,0,0,0,40,Full shares; Half shares; ,1,1,3/1/2014,CSA decides product assortment based entirely on supply availability; ,1,0,0,Cash; Checks; ,1,1,0,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3005528,,,,,,Laurel Ridge Grass Fed Beef,164 Wigwam Rd.,Litchfield,CT,9,06759,John Morosani,john@lrgfb.com,860-567-8122,www.lrgfb.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Red/non-poultry meat/products; ,2,,No pesticides; No antibiotics; No hormones; Humane treatment of animals; Pasture-raised/free range animals;  100% Grass Fed Beef; ,1,1,1,0,1,1,,We have three subscription levels; ,0,0,1/1/2014,CSA offers subscription options for specific product categories at the beginning of the delivery season; Customers choose from available products prior to each delivery; ,0,1,1,Cash; Checks; ,1,1,0,0,Payments in installments; ,0,1,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
3004568,,,,,,Leaping Waters Farm,PO Box 781,Shawsville,VA,51,24162,Alec Bradford,leapingwatersfarm@gmail.com,540-268-5498,www.leapingwatersfarm.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Poultry/fowl meat/products; Red/non-poultry meat/products; ,2,,Humane treatment of animals; Pasture-raised/free range animals; ,0,0,0,0,1,1,70,Full shares; Half shares; ,1,1,8/1/2014,Customers choose from available products prior to each delivery; ,0,0,1,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; Payments in installments; ,1,1,0,0, Deliver to neighborhood sites; ,1,0,0,0,6,"Blacksburg,Virginia; "
3002696,,,,,,Ledge Top Farm LLC,487 Lyndeborough Center Rd.,Wilton,NH,33,03086,Tom Mitchell,tommitchell@tds.net,603-620- 7302,ledgetopfarm.com,Year Round,1,1,1,1,1,1,1,1,1,1,1,1,Eggs; Fresh fruits; Fresh vegetables; ,2,,No pesticides; No antibiotics; No hormones; Fair Labor practices; Humane treatment of animals; Pasture-raised/free range animals;  Certified Naturally Grown to all organic standards; ,1,1,1,1,1,1,32,"Custom share, customers contributes what they can.; ",0,0,1/1/2014,Customers choose from available products prior to each delivery; ,0,0,1,Cash; Checks; Debit/Credit cards; ,1,1,1,0,One advance payment; ,1,0,0,0, Subscribers pick up merchandise from CSA farm(s); ,0,0,0,1,,
