FMID,MarketName,createTime,updateTime,finishTime,Mailing_State,Mailing_StateFIPS,Mailing_City,Mailing_ST,Mailing_Zip,Market_ManagerName,FH_ContactTitle,Market_Email,Market_Phone,Market_Website,Market_Facebook,Market_Twitter,Location_State,Location_StateFIPS,Location_County,Location_CountyFIPS,Location_ST,Location_City,Location_Zip,Location_Desc,EstablishYear,Legal_Status,Legal_StatusDesc,OperationMonthList,OperationM_01,OperationM_02,OperationM_03,OperationM_04,OperationM_05,OperationM_06,OperationM_07,OperationM_08,OperationM_09,OperationM_10,OperationM_11,OperationM_12,Organic,OrganicDesc,ProductList,BakedGoods,Jams,Coffee,Flowers,Cheese,Beans,Eggs,Seafood,Herbs,Fruits,Vegetables,Grains,Recycled,Honey,Juices,Maple,Mushrooms,Nuts,Petfood,Poultry,Meat,Soap,Tofu,WildHarvested,Wine,ProductListExclusivelylocal,ProductListOnlyLocalWhenA,ProductListLocalNonLocal,ProductListNonlocal,Local_BakedGoods,Local_Processed,Local_Coffee,Local_Flowers,Local_Dairy,Local_DryBeans,Local_Eggs,Local_Seafood,Local_Herbs,Local_Fruits,Local_Vegetables,Local_Grains,Local_Recycled,Local_Honey,Local_Juices,Local_Maple,Local_Mushrooms,Local_Nuts,Local_Petfood,Local_Meat,Local_NonPoultry,Local_Soap,Local_Protein_NonAnim,Local_WildForest,Local_Wine,PracticeList,Practices_CertifiedOrganic,Practices_NaturallyGrown,Practices_PestManagement,Practices_NonCertifiedOrganic,Practices_FreeRange,Practices_GrassFed,Practices_AntibioticFree,Practices_Marine,Practices_ChemicalFree,Practices_GAP,Practices_GHP,Practices_CertifiedHumane,Practices_AnimalWelfare,Practices_FairTrade,F2BList,F2B_LargeSupermarkets,F2B_SmallGroceryStores,F2B_CornerStores,F2B_FoodRetail,F2B_Restaurants,F2B_Caterers,F2B_Distributors,F2B_FoodProcessors,F2B_PreK,F2B_K12,F2B_Colleges,F2B_Hospitals,F2B_SeniorCare,F2B_Government,F2CList,F2C_BuyingClubs,F2C_Online,F2C_YourStorefront,F2C_CSA,F2C_FarmersMarkets,F2C_Mobile,F2C_FarmStands,ProcurementList,procurement1,procurement2,OpserviceList,OPservice_Aggregation,OPservice_Production,OPservice_Distribution,OPservice_Brokering,OPservice_SharedUse,OPservice_Packaging,OPservice_ProductStorage,OPservice_Canning,OPservice_Freezing,OPservice_Cutting,PSServiceList,PSService_Marketing,PSService_Branding,PSService_Demonstration,PSService_ProductionTraining,PSService_BusinessManagement,PSService_PaidConsult,PSService_FoodSafety,PSService_Liability,PSService_Transportation,CSServiceList,CSService_PaidYouth,CSService_SNAP,CSService_WIC,CSService_MatchingSNAP,CSService_Cooking,CSService_Meal,CSService_HealthScreenings,CSService_Transportation,CSService_MobileMarket,CSService_Subsidized,CSService_Education,CSService_otherEducation,CSService_FoodDonation
5000310,"This Old Farm, Inc.",2014-10-02 11:59:40,2014-10-02 12:11:56,2014-10-02 12:11:56,Indiana,18,Colfax,9572 W County Road 650 S,46035,Jessica Smith,Owner,jessica@thisoldfarminc.com,765-324-2161,www.thisoldfarminc.com,https://www.facebook.com/thisoldfarm,,Indiana,18,Clinton,023,9572 W County Road 650 S,Colfax,46035,"Processing Facility located between Colfax and Darlington, IN",2013,5,S Corp,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh vegetables; Honey; Maple products; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Eggs; Fresh vegetables; Honey; Maple products; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",,,,,1,1,,1,,1,,,,1,,,1,,1,,,1,1,1,1,,,,"USDA Certified Organic; Certified Naturally Grown; Integrated Pest Management; Non-Certified, but Practicing Organic; Free Range/Pasture Raised; Grass Fed; Antibiotic Free; Chemical Free; Good Agricultural Practices - (GAP)-Certified; Good Handling Practices (GHP)-Certified; Certified Humane; ",1,1,1,1,1,1,1,0,1,1,1,1,0,0,"Small independent grocery stores; Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; Colleges/Universities; ",0,1,0,1,1,1,1,0,0,0,1,0,0,0,On-line store; Your own storefront retail; CSA shares; ,0,1,1,1,0,0,0,We take ownership of the products and resell to customers; ,1,0,Production such as operating a farm or ranch; Distribution services; Packaging/Repackaging; Product storage; Freezing; Cutting; ,0,1,1,0,0,1,1,0,1,1,Marketing and promotional services; Branding/labeling products to indicate origin of product; Business management services or guidance; Paid consulting; Transportation services; ,1,1,0,0,1,1,0,0,1,Accepting SNAP; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,1,0,0,0,0,0,0,0,0,0,1,1
5000316,"Tri-State Local Foods, Inc dba The Wild Ramp",2014-10-17 11:17:28,2014-10-17 11:29:05,2014-10-17 11:29:05,West Virginia,54,Huntington,1650 8th Avenue,25703,Shelly Keeney,Wild Ramp Market manager,farmer@wildramp.org,304-523-7267,www.wildramp.org,https://www.facebook.com/HuntingtonLocalFoodMarket,https://twitter.com/TheWildRamp,West Virginia,54,Cabell,011,555 14th Street West,Huntington,25704,Less than 1 mile from I-64; Exit West Huntington/Ironton ,2012,1,Non-Profit,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Green household products; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; Wild harvested forest products; Broken Mug Coffee, Full Service Coffee Bar; ",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,"Baked goods; Canned, preserved fruits/vegetables; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Wild harvested forest products; ",Green household products; Soap/body care products; ,,Coffee/tea; ,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,1,1,2,,1,,"USDA Certified Organic; Certified Naturally Grown; Integrated Pest Management; Non-Certified, but Practicing Organic; Free Range/Pasture Raised; Grass Fed; Antibiotic Free; Chemical Free; Certified Humane; Animal Welfare Approved; Fair Trade; ",1,1,1,1,1,1,1,0,1,0,0,1,1,1,"Restaurants; Caterers, bakeries; K-12 school food service; Colleges/Universities; Senior care facilities; ",0,0,0,0,1,1,0,0,0,1,1,0,1,0,Your own storefront retail; CSA shares; Mobile retail units/food trucks; ,0,0,1,1,0,1,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Distribution services; Product storage; ,1,0,1,0,0,0,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Production and post-harvest handling training; Business management services or guidance; Paid consulting; Food safety and/or GAP Training; ,1,1,0,1,1,1,1,0,0,Accepting SNAP; WIC or FMNP benefits; Nutrition or cooking education; Operating a mobile market; Education programs for institutions; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,1,1,0,1,0,0,0,1,0,1,1,1
5000163,Tuscarora Organic Growers Cooperative,,2014-07-30 17:03:00,,Pennsylvania,42,Hustontown,22275 Anderson Hollow Rd.,17229,jeff taylor,,jeff@tog.coop,814 448 2173,http://www.tog.coop,,,Pennsylvania,42,,,22275 Anderson Hollow Rd.,Hustontown,17229,,1989,12,Cooperative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000288,Vermont Food Venture Center,2014-08-29 09:11:01,2014-08-29 09:40:15,2014-08-29 09:40:15,Vermont,50,Hardwick,140 Junction Road,05843,Sarah Waring,Executive Director,sarah@hardwickagriculture.org,sarah@hardwickagriculture.org,http://www.hardwickagriculture.org/for-food-businesses/vermont-food-venture-center,https://www.facebook.com/pages/The-Center-for-an-Agricultural-Economy/99713028701,https://twitter.com/CenterAg,Vermont,50,Caledonia,005,140 Junction Road,Hardwick,05826,Junction Road goes between Aubuchon Hardware and Union Bank. VT Food Venture Center is located behind Aubuchon's.  ,2011,1,Non-Profit,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Fresh fruits; Fresh vegetables; Juices/non-alcoholic ciders; Maple products; Nuts; Frozen fruits and vegetables; ",1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Dairy products; Maple products; ,,"Baked goods; Canned, preserved fruits/vegetables; Fresh fruits; Fresh vegetables; Juices/non-alcoholic ciders; Nuts; ",,3,3,,,1,,,,,3,3,,,,3,1,,3,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large supermarkets or supercenters; Small independent grocery stores; Corner stores, bodegas; Food retail cooperatives; Restaurants; Distributors; Pre-K food service; K-12 school food service; Colleges/Universities; Hospitals; Senior care facilities; ",1,1,1,1,1,0,1,0,1,1,1,1,1,0,On-line store; CSA shares; Farmers markets; Farm stands; to schools and institutions; ,0,1,0,1,1,0,1,"We take ownership of the products and resell to customers; We take ownership of produce, minimally process into fresh cut or frozen, and resell products to our customers; ",1,0,"Aggregation; Brokering services; Shared use kitchen; Packaging/Repackaging; Product storage; Canning; Freezing; Cutting; Farmer resources, business planning technical assistance; ",1,0,0,1,1,1,1,1,1,1,Marketing and promotional services; Branding/labeling products to indicate origin of product; Production and post-harvest handling training; Business management services or guidance; Paid consulting; Food safety and/or GAP Training; ,1,1,0,1,1,1,1,0,0,Paid employment opportunities for youth; Nutrition or cooking education; Meal preparation; Education programs for institutions; Other education or community awareness programs; Food donation to local food pantries/banks; ,1,0,0,0,1,1,0,0,0,0,1,1,1
5000107,Walking Fish Cooperative,,2014-09-17 08:31:12,2014-09-17 08:31:12,North Carolina,37,Beaufort,P.O. Box 2357,28516,Debra Callaway,"Coordinator, Board of Directors",info@walking-fish.org,252-342-1686,www.walking-fish.org,https://www.facebook.com/WalkingFishCSF,,North Carolina,37,Carteret,031,P.O. Box 2357,Beaufort,28516,"Seafood is caught in Carteret County, North Carolina. Deliveries to Raleigh, NC, Holy Trinity Lutheran Church parking lot, and Duke Raleigh Hospital (Tuesdays) Deliveries to Durham, NC, Sarah P. Duke parking lot (Thursdays)",2011,2,Producer Cooperative,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,Fish/seafood; ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fish/seafood; ,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small independent grocery stores; Restaurants; Distributors; Colleges/Universities; ,0,1,0,0,1,0,1,0,0,0,1,0,0,0,CSA shares; ,0,0,0,1,0,0,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Distribution services; ,1,0,1,0,0,0,0,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Business management services or guidance; Transportation services; ,1,1,0,0,1,0,0,0,1,Education programs for institutions; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,0,0,0,0,0,0,0,0,0,1,1,1
5000079,Washington's Green Grocer,,2014-07-29 06:31:38,2014-07-29 06:31:38,Maryland,24,Capitol Heights,"8741 Ashwood Drive, Unit O",20743,John Zechiel,Owner,HowCanWeHelp@WashingtonsGreenGrocer.com,301-333-3696,http://www.washingtonsgreengrocer.com,https://www.facebook.com/washingtonsgreengrocer,,Maryland,24,Prince George's,033,"8741 Ashwood Drive, Unit O",Capitol Heights,20743,,1994,12,Privately held business,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Dry beans; Eggs; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Juices/non-alcoholic ciders; Maple products; Mushrooms; Nuts; Poultry/fowl meat/products; Red/non-poultry meat/products; Tofu/non-animal protein; Wild harvested forest products; ",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Eggs; Honey; Juices/non-alcoholic ciders; Mushrooms; Poultry/fowl meat/products; Red/non-poultry meat/products; Wild harvested forest products; ",,Dairy products; Dry beans; Fish/seafood; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Maple products; Nuts; Tofu/non-animal protein; ,,1,1,1,1,3,3,1,3,3,3,3,3,,1,1,3,1,3,,1,1,,3,1,,Free Range/Pasture Raised; Antibiotic Free; ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,On-line store; ,0,1,0,0,0,0,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Distribution services; ,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Accepting SNAP; WIC or FMNP benefits; Nutrition or cooking education; Food donation to local food pantries/banks; ,0,1,1,0,1,0,0,0,0,0,0,0,1
5000262,Washtenaw Food Hub,2014-08-14 20:31:27,2014-08-14 20:41:12,2014-08-14 20:41:12,Michigan,26,Ann Arbor,4175 Whitmore Lake Rd.,48103,Kim Bayer,,kimbayer@gmail.com,734-277-1017,http://washtenawfoodhub.com,https://www.facebook.com/washtenawfoodhub,http://twitter.com/fudhub,Michigan,26,Washtenaw,161,4175 Whitmore Lake Rd.,Ann Arbor,48105,,2011,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; ",1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; ",,,,1,1,,,,,,,1,1,1,,,1,,,,,,,,,,,,"Non-Certified, but Practicing Organic; ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,Small independent grocery stores; Restaurants; ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Your own storefront retail; CSA shares; ,0,0,1,1,0,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Production such as operating a farm or ranch; Distribution services; Shared use kitchen; Packaging/Repackaging; Product storage; Canning; Freezing; Cutting; ,1,1,1,0,1,1,1,1,1,1,Marketing and promotional services; Branding/labeling products to indicate origin of product; Demonstration/Incubator farm; Production and post-harvest handling training; Food safety and/or GAP Training; ,1,1,1,1,0,0,1,0,0,Paid employment opportunities for youth; Accepting SNAP; WIC or FMNP benefits; Matching programs for SNAP benefits; Nutrition or cooking education; Meal preparation; Subsidized farm shares; Education programs for institutions; Other education or community awareness programs; Food donation to local food pantries/banks; ,1,1,1,1,1,1,0,0,0,1,1,1,1
5000095,Webb City Farmers Market,,2014-07-25 09:40:28,2014-07-25 09:40:28,Missouri,29,Webb City,1 South Main,64870,Eileen Nichols,Mananger,eileennichols@sbcglobal.net,417 483-8139,http://webbcityfarmersmarket.blogspot.com,https://www.facebook.com/WebbCityFarmersMarket,,Missouri,29,Jasper,097,555 South Main,Webb City,64870,Just east of the above address.,2000,1,Non-Profit,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Coffee/tea; Cut flowers; Dairy products; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Honey; Mushrooms; Nuts; Pet food; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",,,,1,1,1,1,1,,1,,1,1,1,,,1,,,1,1,1,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restaurants; Pre-K food service; ,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Farmers markets; ,0,0,0,0,1,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Distribution services; Shared use kitchen; ,0,0,1,0,1,0,0,0,0,0,Marketing and promotional services; Production and post-harvest handling training; Food safety and/or GAP Training; ,1,0,0,1,0,0,1,0,0,Accepting SNAP; Matching programs for SNAP benefits; Nutrition or cooking education; Education programs for institutions; Other education or community awareness programs; Food donation to local food pantries/banks; ,0,1,0,1,1,0,0,0,0,0,1,1,1
5000264,Wenatchee Valley Farmers Market Country Store,2014-08-19 17:15:14,2014-08-19 17:28:14,2014-08-19 17:28:14,Washington,53,Wenatchee,7 N Worthen Suite 10,98801,Teresa Gust,,wvfmcountrystore@charter.net,(509)888-8864,http://www.wenatcheefarmersmarket.com/,https://www.facebook.com/WenatcheeValleyFarmersMarketCountryStore,,Washington,53,Chelan,007,7 N Worthen Suite 10,Wenatchee,98801,Located in a rented space in the Pybus Public Market building next to the river.,2013,11,No formal legal structure,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Juices/non-alcoholic ciders; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; artisinal items such as knitting, jewelry, art, clothing, candles, woodcrafts; ",1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,"Baked goods; Canned, preserved fruits/vegetables; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Juices/non-alcoholic ciders; Poultry/fowl meat/products; Red/non-poultry meat/products; Soap/body care products; ",,,,1,1,,,1,1,1,,1,1,1,1,,1,1,,,,,1,1,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Your own storefront retail; Farmers markets; Restaraunts inside the public market shop here; ,0,0,1,0,1,0,0,We take ownership of the products and resell to customers; We sell on a consignment basis and take a commission on products sold; ,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,Paid employment opportunities for youth; Accepting SNAP; Food donation to local food pantries/banks; ,1,1,0,0,0,0,0,0,0,0,0,0,1
5000078,Western MA Food Processing Center,,2014-08-27 18:49:41,2014-08-27 18:49:41,Massachusetts,25,Greenfield,324 Wells St.,01301,John Waite,Executive Director,johnw@fccdc.org,413-774-7204,http://www.fccdc.org/fpcabout.html,https://www.facebook.com/pages/Franklin-County-Area-Development-Corporation/122670894422568?fref=ts,,Massachusetts,25,Franklin,011,324 Wells St.,Greenfield,01301,2 miles from I 91 and Route 2,2002,1,Non-Profit,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Canned, preserved fruits/vegetables; ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canned, preserved fruits/vegetables; ",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Large supermarkets or supercenters; Small independent grocery stores; Food retail cooperatives; Restaurants; Distributors; Pre-K food service; K-12 school food service; Colleges/Universities; Hospitals; ,1,1,0,1,1,0,1,0,1,1,1,1,0,0,,0,0,0,0,0,0,0,We take ownership of the products and resell to customers; We help our members connect with distributors; ,1,0,Aggregation; Distribution services; Brokering services; Shared use kitchen; Packaging/Repackaging; Product storage; Canning; Freezing; Cutting; ,1,0,1,1,1,1,1,1,1,1,Marketing and promotional services; Branding/labeling products to indicate origin of product; Business management services or guidance; Food safety and/or GAP Training; ,1,1,0,0,1,0,1,0,0,Education programs for institutions; Other education or community awareness programs; support food entrepreneurs; ,0,0,0,0,0,0,0,0,0,0,1,1,0
5000102,Western Montana Growers Cooperative,,2014-07-30 13:59:10,2014-07-30 13:59:10,Montana,30,Arlee,997 Jocko Rd,59821,Dave Prather,General Manager,grower@wmgcoop.com,406-726-4769,http://www.wmgcoop.com,https://www.facebook.com/pages/Western-Montana-Growers-Cooperative-CSA/100538456657455?fref=ts,,Montana,30,Lake,047,997 Jocko Rd,Arlee,59821,,2003,2,Producer Cooperative,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; ,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Cut flowers; Dairy products; Dry beans; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Grains/flour; Honey; Poultry/fowl meat/products; Red/non-poultry meat/products; ,,,,,,,1,1,1,1,,1,1,1,1,,1,,,,,,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Large supermarkets or supercenters; Small independent grocery stores; Food retail cooperatives; Restaurants; Caterers, bakeries; Distributors; Food processors; K-12 school food service; Colleges/Universities; Hospitals; Senior care facilities; ",1,1,0,1,1,1,1,1,0,1,1,1,1,0,CSA shares; ,0,0,0,1,0,0,0,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Distribution services; Product storage; Marketing; ,1,0,1,0,0,0,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Production and post-harvest handling training; Food safety and/or GAP Training; Liability insurance that you offer producers; Transportation services; ,1,1,0,1,0,0,1,1,1,Accepting SNAP; Food donation to local food pantries/banks; ,0,1,0,0,0,0,0,0,0,0,0,0,1
5000333,Wisconsin Food Hub Cooperative,2015-01-08 11:09:14,2015-01-08 11:28:06,2015-01-08 11:28:06,Wisconsin,55,Madison,"108 S. Webster St., Suite 201",53703,Tara Turner,General Manager,warehouse@wifoodhub.coop,9205050279,www.wifoodhub.com,https://www.facebook.com/wiscfoodhub.coop,@wifoodhub,Wisconsin,55,Waupaca,135,E502 Hwy 54,Waupaca,54981,"For all mail inquires, contact our business office 108 S. Webster St., Suite 201, Madison, WI 53703.",2012,2,Producer Cooperative,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,1,,"Canned, preserved fruits/vegetables; Coffee/tea; Dairy products; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Maple products; Red/non-poultry meat/products; ",0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Canned, preserved fruits/vegetables; Dairy products; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Maple products; Red/non-poultry meat/products; ",,,Coffee/tea; ,,1,4,,1,,,,1,1,1,,,,,1,,,,,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Large supermarkets or supercenters; Small independent grocery stores; Food retail cooperatives; Restaurants; Distributors; Food processors; K-12 school food service; Colleges/Universities; ,1,1,0,1,1,0,1,1,0,1,1,0,0,0,Your own storefront retail; Farm stands; ,0,0,1,0,0,0,1,We sell on a consignment basis and take a commission on products sold; ,0,1,Aggregation; Distribution services; Brokering services; Product storage; ,1,0,1,1,0,0,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Production and post-harvest handling training; Food safety and/or GAP Training; Liability insurance that you offer producers; ,1,1,0,1,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
5000307,Woodstock Sustainable Farms,2014-10-01 19:20:27,2014-10-01 19:29:52,2014-10-01 19:29:52,Connecticut,09,woodstock,211 Pulpit Rock Road,06281,Woodstock Sustainable Farms,Director of Operations,lisa@wssfarms.com,8603771523,www.wssfarms.com,Woodstock Sustainable Farms,,Connecticut,09,Windham,015,211 Pulpit Rock Road,woodstock,06281,,2014,8,LLC,Year Round;,1,1,1,1,1,1,1,1,1,1,1,1,2,,"Canned, preserved fruits/vegetables; Eggs; Fresh/dried herbs; Fresh vegetables; Poultry/fowl meat/products; Red/non-poultry meat/products; ",0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Eggs; Poultry/fowl meat/products; Red/non-poultry meat/products; ,,"Canned, preserved fruits/vegetables; Fresh/dried herbs; Fresh vegetables; ",,,3,,,,,1,,3,,3,,,,,,,,,1,1,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small independent grocery stores; Corner stores, bodegas; Restaurants; ",0,1,1,0,1,0,0,0,0,0,0,0,0,0,Buying clubs; On-line store; CSA shares; Farmers markets; Farm stands; ,1,1,0,1,1,0,1,We take ownership of the products and resell to customers; ,1,0,Distribution services; Product storage; Canning; Freezing; ,0,0,1,0,0,0,1,1,1,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Production and post-harvest handling training; Business management services or guidance; Food safety and/or GAP Training; Transportation services; ,1,1,0,1,1,0,1,0,1,Paid employment opportunities for youth; Meal preparation; ,1,0,0,0,0,1,0,0,0,0,0,0,0
5000263,World PEAS Food Hub,2014-08-19 13:57:29,2014-08-19 14:17:15,2014-08-19 14:17:15,Massachusetts,25,Lowell,155 Merrimack Street,01850,Mary Reilly,World PEAS Food Hub & Food Access Coordinator,mreilly@commteam.org,978-656-1654,https://nesfp.org/world-peas-food-hub,https://www.facebook.com/pages/World-PEAS-CSA/108072228218?ref=bookmarks,,Massachusetts,25,Middlesex,017,199 Crosby Street,Lowell,01850,Enter mill building complex where Crosby Street dead ends. Food Hub is located at the very back with a white cooler on the left of drive and warehouse space in building adjacent to concrete loading dock.,2005,1,Non-Profit,Jun; Jul; Aug; Sep; Oct;,0,0,0,0,0,1,1,1,1,1,0,0,1,,Coffee/tea; Cut flowers; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Maple products; ,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Coffee/tea; Cut flowers; Eggs; Fresh/dried herbs; Fresh fruits; Fresh vegetables; Maple products; ,,,,,,1,1,,,1,,1,1,1,,,,,1,,,,,,,,,,"USDA Certified Organic; Integrated Pest Management; Non-Certified, but Practicing Organic; Free Range/Pasture Raised; Chemical Free; Good Agricultural Practices - (GAP)-Certified; Good Handling Practices (GHP)-Certified; Fair Trade; ",1,0,1,1,1,0,0,0,1,1,1,0,0,1,Restaurants; Pre-K food service; K-12 school food service; Colleges/Universities; Senior care facilities; ,0,0,0,0,1,0,0,0,1,1,1,0,1,0,CSA shares; ,0,0,0,1,0,0,0,We take ownership of the products and resell to customers; ,1,0,Aggregation; Production such as operating a farm or ranch; Distribution services; Packaging/Repackaging; Product storage; ,1,1,1,0,0,1,1,0,0,0,Marketing and promotional services; Branding/labeling products to indicate origin of product; Demonstration/Incubator farm; Production and post-harvest handling training; Business management services or guidance; Food safety and/or GAP Training; Transportation services; Provide farmer loans to improve their credit ratings; ,1,1,1,1,1,0,1,0,1,Paid employment opportunities for youth; Accepting SNAP; Matching programs for SNAP benefits; Food donation to local food pantries/banks; ,1,1,0,1,0,0,0,0,0,0,0,0,1
