FMID,Marketname,,street,city,State,zip,Season1Start,Season1End,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested
1003544,Jackson Memorial Foundation Green Market,http://www.themarketcompany.org,1611 NW 12th Avenue,Miami,Florida,33136,,,,,,,,,,-80.213,25.7912,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009054,Jackson Mine Farmers and Crafters Market,http://www.cityofnegaunee.com,U.S. 41 and Maas Street,Negaunee,Michigan,49866,5/1/2013,9/30/13,Wed: 4:30 AM-7:00 PM;,,,,,,,-87.611951,46.513579,Y,Y,N,Y,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007639,Jackson Plaza Farmers Market,,375 Jackson Street,St. Paul,Minnesota,,,,,,,,,,,-93.0877,44.9609,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006316,Jackson Senior Center,,1701 College Avenue,Jackson,Alabama,36545,4/1/2014,,Tue: 3:00 PM-5:00 PM;,,,,,,,-87.893672,31.526751,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1009463,Jackson Township Farmers' Market ,http://www.localharvest.org/jackson-township-farmers-market-M37221,7660 Fulton Drive NW (Across from Jackson High School),Massillon (Jackson Township),Ohio,44646,,,,,,,,,,-81.4932,40.8609,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000138,Jacksonville Alabama Farmers Market,http://www.jacksonvillealfarmersmarket.com,206 Ladiga St ,JACKSONVILLE,Alabama,36265,5/6/2013,11/16/13,Sat: 7:00 AM-11:00 AM;,,,,,,,-85.760351,33.813512,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1003382,Jacksonville Farmers Market,http://www.jaxfarmersmarket.com/,1810 West Beaver Street,Jacksonville,Florida,32209,1/1/2014,12/31/14,Mon: 7:00 AM-6:00 PM;Tue: 7:00 AM-6:00 PM;Wed: 7:00 AM-6:00 PM;Thu: 7:00 AM-6:00 PM;Fri: 7:00 AM-6:00 PM;Sat: 7:00 AM-6:00 PM;Sun: 7:00 AM-6:00 PM;,,,,,,,-81.688306,30.333982,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y
1003770,Jacksonville Farmers Market at Lincoln Square,,901 W. Morton Ave.,Jacksonville,Illinois,62650,,,,,,,,,,-90.4043,39.778,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003067,Jacksonville Main Street Farmers Market on the Square,http://www.jacksonvillemainstreet.com,Central Park,Jacksonville,Illinois,62650,5/1/2013,10/30/13,Wed: 4:00 PM-7:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-90.229154,39.734259,Y,N,Y,Y,N,-,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1006206,Jacobi Market,,1400 Pelham Parkway,Bronx,New York,10461,June,November,Tue:8:00 am - 4:00 pm;,,,,,,,-73.8469,40.8541,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000933,Jaffrey Farmers Market,http://www.teamjaffrey.org,26 Main Street (In front of police department),Jaffrey,New Hampshire,03452,6/22/2013,,Sat: 9:00 AM-12:00 PM;,,,,,,,-72.0231238,42.8139651,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N
1007684,Jamaica Farmers Market,http://www.downtoearthmarkets.com,160th Street off Jamaica Ave.,Jamaica,New York,11433,6/20/2014,11/21/14,Fri: 8:30 AM-4:00 PM;,,,,,,,-73.799557,40.704156,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007742,Jamaica Plain/Loring-Greenough,http://www.jamaicaplainfarmersmarket.com,12 South Street,New Braintree,Massachusetts,01531,,,,,,,,,,-72.045,42.3237,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000472,James Island Presbyterian Church Farmers Market,,Ft. Johnson & Folly Road,Charleston,South Carolina,29412,,,,,,,,,,-79.9635,32.7181,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002003,Jamestown Farmers Market,,,Jamestown,North Dakota,,,,,,,,,,,-98.6911,46.9798,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009970,"Janesville Farmers Market, Inc.",http://janesvillefarmersmarket.com/jfm/,100 Block of North Main Street,Janesville ,Wisconsin,53545,5/3/2014,10/25/14,Sat: 8:00 AM-1:00 PM;,,,,,,,-89.023327,42.683703,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N
1005832,Japantown Certified Farmers Market,http://www.japantownsanjose.org/market.html,on Jackson St between 6th & 7th Streets,San Jose,California,95112,1/12/2014,,Sun: 8:30 AM-12:00 PM;,,,,,,,-121.893,37.3498,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N
1001901,Jasper County Farmers Market,http:// jasper.agrilife.org/jasper-county-farmers-market/,501 W. 3rd St. N.,Newton,Iowa,50208,6/3/2014,9/30/14,Tue: 4:00 PM-6:00 PM;,,,,,,,-93.0564,41.7032,Y,Y,Y,Y,Y,-,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N
1004855,Jasper County Farmers Market,http://www.jaspercountysc.org/secondary,9935 South Jacob Smart Blv. (Hwy. 17 S.),Rigeland,South Carolina,29936,,,,,,,,,,-80.9802,32.4818,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006880,Jasper County Farmers Market Association,http://www.jasper.agrilife.org/jasper-county-farmers-market/,Intersection of Hwys 190 and 96,Jasper,Texas,75951,5/3/2014,11/8/14,Sat: 8:00 AM-11:00 AM;,,,,,,,-93.995247,30.911375,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N
1008299,Jasper Farmers Market,http://www.pickensmg.org,"Park and Ride, Stegall Drive",Jasper ,Georgia,30143,3/29/2014,10/25/14,Sat: 7:30 AM-12:00 PM;,,,,,,,-84.4343796,34.46747,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1009283,Jax Farmer's Market in Lafayette ,http://www.localharvest.org/jax-farmers-market-in-lafayette-M57880,400 W. South Boulder Road,Lafayette,Colorado,80026,,,,,,,,,,-105.094,39.9869,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009852,Jay Village Farmers' Market ,https://www.facebook.com/JayVillageFarmersMarket,1077 Route 242,Jay,Vermont,05859,5/24/2014,9/27/14,Sat: 9:30 AM-2:30 PM;,,,,,,,-72.439694,44.947632,Y,N,N,Y,N,-,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1010627,Jcc Farmers Market,http://www.jccindy.org,6701 Hoover Road,Indianapolis,Indiana,46260,,,,,,,,,,-86.174004,39.879689,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001094,Jefferson City Farmer's Market,,000 Main Street,Jefferson City,Missouri,00000,April,April,Mon:12:00 PM - 4:00 PM;,,,,,,,-92.190459,38.571902,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
1003501,Jefferson County Master Gardeners,,S.E. Regional Airport,Nederland,Texas,77640,,,,,,,,,,-93.9499,29.8912,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006545,Jefferson County Truck Growers Association,http://www.alabamafarmersmarket.org,"344 Finley Ave., West",Birmingham,Alabama,35204,January,December,,,,,,,,-86.83628,33.54057,Y,N,N,Y,N,-,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
1006676,Jefferson Farmers Market,,Highway 151,Jefferson,South Carolina,29718,,,,,,,,,,-80.3824,34.6717,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008404,Jefferson Farmers Market - Summer,http://www.jeffersonwis.com,301 S. Gardner,Jefferson,Wisconsin,53549,6/6/2013,10/10/13,Thu: 11:00 AM-6:00 PM;,,,,,,,-88.8083614,43.0029776,Y,N,N,N,N,-,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1005495,Jefferson Farmers' Market,,32 E. Jefferson St.,Jefferson,Ohio,44047,6/15/2013,10/12/13,Sat: 9:00 AM-1:00 PM;,,,,,,,-80.7674,41.7373,Y,Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N
1008460,Jefferson Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,Chestnut St. between 9th St. & 10th St.,Philadelphia,Pennsylvania,19107,5/22/2014,11/20/14,Thu: 11:00 AM-3:30 PM;,,,,,,,-75.156392,39.950081,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N
1007265,Jefferson Township Community Farmers Market,http://www.jeffersontownship.org,7475 Clark State Road,Blacklick,Ohio,43004,,,,,,,,,,-82.8005,40.0438,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008729,Jeffersontown Farmers Market,http://www.jeffersontownky.gov,10416 Watterson Trail,Jeffersontown,Kentucky,40299,5/17/2014,9/27/14,Sat: 8:00 AM-12:30 PM;,,,,,,,-85.5662623,38.1937378,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N
1004232,Jeffersonville Farmers Market,http://www.jeffmainstreet.org/events/farmers-market,Corner of Chestnut Street and Locust Street,Jeffersonville,Indiana,47130,6/1/2013,10/26/13,Sat: 9:00 AM-12:00 PM;,,,,,,,-85.737895,38.272747,Y,Y,N,Y,N,-,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1008803,Jeffersonville Farmers Market at Jeffersonville High School,,,Jeffersonville,Indiana,,,,,,,,,,,-85.7151,38.3176,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010058,Jeffersonville Farmers' and Artisan Market,http://www.jeffersonvillefarmersandartisanmarket.com,Route 15 & 108N ,Jeffersonville,Vermont,05464,6/11/2014,10/8/14,Wed: 4:30 PM-8:00 PM;,,,,,,,-72.829006,44.647692,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,Y
1004783,Jemez Pueblo Farmers' Market,,Red Rocks,Jemez Pueblo,New Mexico,,7/13/2014,10/5/14,Sun: 10:00 AM-2:00 PM;,,,,,,,-106.724324,35.619419,Y,Y,N,Y,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004768,Jemez Springs Farmers' Market,http://www.jemezsustainable.org,30 Jemez Springs Plaza,Jemez Springs,New Mexico,,5/10/2014,10/4/14,Sat: 9:00 AM-12:00 PM;,,,,,,,-106.69071,35.771686,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003771,Jenkintown Farmers Market,,703 Greenwood Ave,Jenkintown,Pennsylvania,19046,April,November,Wed:11:30 am - 5:30 pm;,,,,,,,-75.1268,40.0953,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1004581,Jennings County Farmers Market,,North Vernon City Park,North Vernon,Indiana,47265,,,,,,,,,,-85.6389,39.013,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1005903,Jericho Farmers' Market at Mills Riverside Park,http://www.twotownsonline.org ,"Mills Riverside Park, Route 15",Jericho,Vermont,05465,6/6/2013,9/26/13,Thu: 3:00 PM-6:30 PM;,,,,,,,-72.948135,44.516621,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N
1006212,Jerome Avenue Market,,Plaza Drive between 170th & Elliot Place,New York,New York,10452,,,,,,,,,,-73.9164,40.839,Y,Y,N,Y,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002356,Jersey Fresh Farmers Market,,Smithville on The Village Green,Smithville,New Jersey,08205,,,,,,,,,,-74.4585,39.4938,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009207,Jersey Jodi's Farmers Market ,http://www.jerseyjodimarket.com/#,2116 Adams Dr. NW,Atlanta,Georgia,30318,,,,,,,,,,-84.4548,33.8131,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003398,Jerseyville Farmers' & Artisan Market,http://www.jch.org/news-events/farmers-market,105 N. Liberty Street,Jerseyville,Illinois,62052,6/25/2013,9/24/13,Tue: 4:00 PM-7:00 PM;,,,,,,,-90.330641,39.118583,Y,Y,N,Y,N,-,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N
1006502,Jessamine County Farmers Market IIi,,Nicholasville United Methodist Church,Nicholasville,Kentucky,,,,,,,,,,,-84.6596,37.8587,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1006808,Jesup Farmers Market,,Land of Corn Park,Jesup,Iowa,50648,,,,,,,,,,-91.9039,42.6781,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1007277,Jim Thorpe Farmers Market,http://www.jimthorpefarmersmarket.org/,E. 10th St,Jim Thorpe,Pennsylvania,18229,June,September,Sat:9:00 am - 12:00 pm;,,,,,,,-75.726,40.8784,Y,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1009831,Jim Wells County Farmers Market,https://www.facebook.com/JWCFarmersMarket/,1464 E. Main Street,Alice ,Texas,78332,3/8/2014,11/8/14,Sat: 9:00 AM-12:00 PM;,,,,,,,-98.056203,27.756638,Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1005077,Jim's Farmers Market,http://www.jimsfarmersmarket.com,255 Grant Street,Chambersburg,Pennsylvania,17201,January,December,Fri:8:00 am - 6:00 pm;Sat:8:00 am - 1:00 pm;,,,,,,,-77.6577,39.9414,Y,Y,N,Y,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1005889,Jocko Valley Farmers' Market,http://www.arleemontana.org,"US Hwy 93, next to the Hangin Art Gallery",Arlee,Montana,59821,6/1/2012,09/31/2012,,,,,,,,-114.084198,47.161029,Y,N,N,N,Y,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000523,John Day Farmers' Market,,SW Brent Drive,John Day,Oregon,97845,,,,,,,,,,-118.954,44.416,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000476,John Wesley United Methodist Church-Seeds of Hope,,661 Savannah Hwy,Charleston,South Carolina,29407,,,,,,,,,,-79.9814,32.7813,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010572,John's Amish Country,,1130 N 186TH DR,Goodyear ,Arizona,85338,9/22/2014,6/29/15,Mon: 7:00 AM-12:00 PM;,,,,,,,-112.461226,33.460301,Y,N,N,N,N,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1006981,Johns Hopkins Hospital Farmers' Market,,1900 McElderry Street,Baltimore,Maryland,21205,,,,,,,,,,-76.5908,39.2974,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1010389,Johns Island Farmers Market Homegrown,http://www.johnsislandfarmersmarket.com,3546 Maybank Highway,Johns Island ,South Carolina,29455,1/1/2014,12/31/14,Sat: 9:00 AM-1:00 PM;,,,,,,,-80.078495,32.723233,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y
1005343,Johnson City Farmers Market,,"Oakdale Mall, Center Court",Johnson City,New York,,,,,,,,,,,-75.5233,42.5318,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1008307,Johnson City Farmers Market,http://www.johnsoncityfarmersmarket.com,State of Franklin & South Roan Street,Johnson City,Tennessee,37601,4/20/2013,12/14/13,Wed: 7:00 AM-2:00 PM;Sun: 7:00 AM-2:00 PM;,,,,,,,-82.3501,36.316198,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N
1005555,Johnson County Farmers Market,http://www.johnsoncountyfm.org,110 Court St.,Mountain City,Tennessee,37683,5/3/2014,10/25/14,Sat: 9:00 AM-1:00 PM;,,,,,,,-81.8061209,36.4754897,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1001179,Johnson County Farmers' Market,http://www.johnsonextension.com,826 F.M. Stafford Avenue,Paintsville,Kentucky,41240,June,September,Tue:4:00 PM - 6:00 PM;Thu:4:00 PM - 6:00 PM;,,,,,,,-82.798011,37.807953,Y,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001521,Johnson County Fresh Farmers Market,,400 Cabin Creek Road,Lamar,Arkansas,72846,,,,,,,,,,-93.3942,35.4408,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000801,Johnson Farmers Market,,100 Main Street,Johnson,Vermont,05656,May,October,Tue:3:00 pm - 6:00 pm;,,,,,,,-72.6783,44.6348,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1004327,Johnston County Produce Market,,"1410 S. Brightleaf Blvd., (Hwy 301)",Smithfield,North Carolina,27577,,,,,,,,,,-78.3464,35.5023,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002038,Johnston Farmers Market,http://www.rigrown.ri.gov,Johnston Memorial Park,Johnston,Rhode Island,02919,,,Mon: 2:00 PM-6:00 PM;,,,,,,,-71.5068,41.8281,Y,Y,Y,Y,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
1002543,Johnston Farmers Market,,Hwy 23 and Calhoun Street,Johnston,South Carolina,,,,,,,,,,,-81.8095,33.8249,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003032,Johnston Farmers Market,http://www.johnstonlionsclub.org,Corner of NW 62nd Avenue & Merle Hay Road,Johnston,Iowa,50131,5/20/2014,10/7/14,Tue: 3:30 PM-6:30 PM;,,,,,,,-93.69703,41.67354,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,Y,N,N
1005454,Johnstown Farmers Market,http://www.fultonmontgomeryfarmersmarket.org,Parking Lot Between Church and Main Street,Johnstown,New York,12095,5/20/2014,10/14/14,Tue: 3:00 PM-6:00 PM;,,,,,,,-74.373801,43.006593,Y,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N
1001425,Johnstown Farmers' Market,,S. Main Street and Coshocton St.,Johnstown,Ohio,43031,6/14/2014,9/13/14,Sat: 9:00 AM-12:00 PM;,,,,,,,-82.684856,40.153858,Y,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N
1005800,Johnstown Milliken Farmer's Market,http://www.johnstownmillikenchamber.com,Charlotte St. and Parish Ave.,Johnstown,Colorado,80534,6/1/2012,10/31/12,Fri: 4:00 PM-8:00 PM;,,,,,,,-104.8544857,40.3301322,Y,N,N,N,Y,-,Y,N,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N
1005801,Johnstown Milliken Farmer's Market,http://www.johnstownmillikenchamber.com,Broad Street and Francis St.,Milliken,Colorado,80543,6/1/2012,10/31/12,Sun: 3:00 PM-6:00 PM;,,,,,,,-104.8544857,40.3301322,Y,N,N,N,Y,-,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y
1000687,Joliet Farmers' Market,http://www.jolietdowntown.com,Chicago Street from Van Buren to Jefferson Street,Joliet,Illinois,60432,June,September,Fri:8:00 am - 2:00 pm;,,,,,,,-88.0815,41.5254,Y,N,N,N,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
1008000,Joliet Junior College Farmers Market,http://www.jjc.edu/info/farmersmarket,1215 S. Houbolt Road,Joliet,Illinois,60431,5/29/2014,9/18/14,Thu: 2:00 PM-6:00 PM;,,,,,,,-88.169703,41.499835,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y
1005635,Jonesboro Farmers Market,,E. Highland Drive,Jonesboro,Arkansas,72401,,,,,,,,,,-90.6608,35.8211,Y,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003350,Jonesborough Farmers Market,http://www.jonesborough.locallygrown.net,105 Courthouse Square,Jonesborough,Tennessee,37659,5/3/2014,9/27/14,Sat: 8:00 AM-12:00 PM;,10/11/2014 to 10/25/2014,Sat: 9:00 AM-12:00 PM;,,,,,-82.4728498,36.2940568,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N
1004410,Jonesport Farmers' Market,https://www.facebook.com/pages/Jonesport-Farmers-Market/320183358062473,162 Main St.,Jonesport,Maine,04649,6/20/2013,8/29/13,Thu: 10:00 AM-1:00 PM;,,,,,,,-67.6048901,44.5315356,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N
1008593,Joplin Farmers' Market,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=602,212 West 8th Street,Joplin,Missouri,64801,,,Wed: 9:00 AM-2:00 PM;Sat: 9:00 AM-2:00 PM;,,,,,,,-94.51479,37.082804,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1000719,Joseph Adabbo Family Health Center Market,,,Far Rockaway,New York,,,,,,,,,,,-76.0891,40.1021,Y,N,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
